bullet_point,category,category_url,clickthrough_url,close_date,currency,funds_raised_amount,funds_raised_percent,image_url,is_indemand,is_pre_launch,offered_by,open_date,perk_goal_percentage,perks_claimed,price_offered,price_retail,product_stage,project_id,project_type,source_url,tagline,tags,title
"null","Podcasts, Blogs & Vlogs","/explore/podcasts-blogs-vlogs","/projects/sourceress-a-podcast","2019-05-23T23:59:59-07:00","USD","2345","0.2345","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/vpdbbwnvffsvviwa6mc9.jpg","false","false","null","2019-04-23T00:00:00-07:00","null","null","null","null","null","2487099","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Help us wrap up Season 1! Go behind the scenes on coffee, tequila, uni, tea and so much more!","[""women"",""coffee"",""documentary"",""food"",""female founders""]","Sourceress: A Podcast"
"null","Podcasts, Blogs & Vlogs","/explore/podcasts-blogs-vlogs","/projects/whispering-an-audio-drama--2","2020-01-30T23:59:59-08:00","USD","2176","1.088","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/toddm4glmrmppfn2vdtf.jpg","false","false","null","2019-12-31T00:00:00-08:00","null","null","null","null","null","2545388","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Help us fund our audio drama about Kore and her journey to becoming the Queen of the Underworld!","[""drama"",""comedy""]","Whispering, an Audio Drama"
"null","Phones & Accessories","/explore/phones-accessories","/projects/tech-cure-s-big-launch","2016-10-27T23:59:59-07:00","AUD","3","0.00075","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/leeoqsvgbm9sy8cgxgqq.jpg","false","false","null","2016-09-12T20:49:31-07:00","null","null","null","null","null","1892158","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Tech Cure are the apple repair specialists! Offering the most affordable service on the Gold Coast!","[""iphone"",""smart phones""]","Tech Cure's big launch!"
"null","Fashion & Wearables","/explore/fashion-wearables","/projects/underground-fashion-show-fundraiser","2017-06-22T23:59:59-07:00","USD","475","0.11875","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/h0mxttgbmasqevy8vhmd.jpg","false","false","null","2017-05-04T22:35:59-07:00","null","null","null","null","null","2103630","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Hello! We need your help to make our event possible & deliver a quality show to launch our brands!","[""other""]","Underground Fashion Show Fundraiser"
"null","Writing & Publishing","/explore/writing-publishing","/projects/bus-och-gos-tusse-pa-aventyr","2020-11-20T23:59:59-08:00","SEK","8329","0.41645","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/l3ypdfov6ifc6vtym9tq.jpg","false","false","null","2020-10-21T00:00:00-07:00","null","null","null","null","null","2636035","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Den nyfikne dammråttan Tusse går på upptäcksfärd! En könsneutral barnbok för minstingarna.","[""books"",""first-time founders"",""kids"",""lgbtq""]","Bus och Gos - Tusse på äventyr"
"null","Comics","/explore/comics","/projects/yottapocalypse-the-manga--3","2018-05-31T23:59:59-07:00","USD","265","0.053","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/h88dhd3xhsvnyqgzpywr.jpg","false","false","null","2018-04-01T21:56:34-07:00","null","null","null","null","null","2347823","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","The cyberpunk saga of a squad of sexy virtual reality valkyries—and the boy who saved their world.","[""animation""]","Yottapocalypse: The Manga"
"null","Productivity","/explore/productivity","/projects/portable-voice-assistant-for-productivity","2017-03-16T23:59:59-07:00","USD","444042","6.04046","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/jln88qxtubptoosqcqut.jpg","false","false","null","2017-03-15T23:59:59-07:00","null","null","null","null","prototype","2057520","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","With Senstone you can calendar events, create reminders, take notes and more.","[""other""]","Portable Voice Assistant for Productivity"
"null","Local Businesses","/explore/local-businesses","/projects/zenpype-only-portable-water-pipe-with-grinder","2015-12-05T23:59:59-08:00","USD","67","0.001675","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/zuaeodsmw01bhz8e2bfi.jpg","false","false","null","2015-10-26T08:02:39-07:00","null","null","null","null","null","1502569","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Preorder Zenpype, and donate 0.5$ to a local organisation, that suports medical cannabis research.","[""other""]","Zenpype - only portable water pipe with grinder"
"null","Environment","/explore/environment","/projects/petmehome-the-pet-adoption-app","2016-01-18T23:59:59-08:00","USD","1360","0.0544","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/oqk83thyrh7xaw55s6cc.jpg","false","false","null","2015-11-19T02:49:20-08:00","null","null","null","null","null","1538630","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Pets need homes, We will help them find one","[""pets"",""pets"",""apps""]","PetMeHome-The Pet Adoption App"
"null","Wellness","/explore/wellness","/projects/mold-research-continues","2017-05-19T23:59:59-07:00","USD","11037","2.104242424242","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/hk18u3a0fxfphxkulgmh.jpg","true","false","null","2017-03-20T07:30:17-07:00","null","null","null","null","null","1932299","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Scroll Down - Contribute to Research! Mold in Mattress? Outdoor Stachybotrys? DNA (ERMI) Inhibition?","[""books""]","Mold Research Continues"
"null","Tabletop Games","/explore/tabletop-games","/projects/simucon-2019","2019-07-10T23:59:59-07:00","USD","6555","4.37","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/yyfbqtbfv8gexjvnck4k.jpg","false","false","null","2019-05-22T00:00:00-07:00","null","null","null","null","null","2505377","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Come to SimuCon.  Enjoy a real life quest.","[""adventure""]","SimuCon 2019"
"null","Food & Beverages","/explore/food-beverages","/projects/tap-some-strange-brewery-and-taproom-buildout","2018-09-05T23:59:59-07:00","USD","4019","0.267933333333","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/nkngdi2sv3tbay56t0wv.jpg","false","false","null","2018-08-06T15:09:20-07:00","null","null","null","null","null","2386776","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Marlborough needs a Brewery! Help us complete our Taproom buildout and get some great rewards.","[""beer"",""food"",""restaurant"",""adventure"",""wine""]","Tap some Strange. Brewery and Taproom Buildout."
"null","Wellness","/explore/wellness","/projects/spirit-of-healing-reconciliation","2014-10-09T23:59:59-07:00","CAD","200","0.133333333333","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/tdrwyg5u6sgagyn96oer.jpg","false","false","null","2014-08-10T22:54:06-07:00","null","null","null","null","null","901184","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","healing and reconciliation for First Peoples affected by the impact of colonization","[""other""]","Spirit of Healing & Reconciliation"
"null","Phones & Accessories","/explore/phones-accessories","/projects/knect-wearable-charging-band-battery-for-iphone","2020-11-14T23:59:59-08:00","USD","8498","1.6444","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/fbczjdxym7nrzjci2rsp.jpg","true","false","null","2020-10-15T00:00:00-07:00","null","null","null","null","prototype","2633830","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Affordable portable charging w/o bulky power banks or restrictive wall plugs to keep you tethered.","[""band"",""chargers"",""batteries"",""iphone""]","KNECT Wearable Charging Band Battery for iPhone"
"null","Camera Gear","/explore/camera-gear","/projects/4k-action-camera-with-3-axis-gimbal-stabilizer","2016-09-01T23:59:59-07:00","USD","5650","0.14125","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/tfkzgmajvs1eqvj9fcjb.jpg","false","false","null","2016-07-28T07:21:41-07:00","null","null","null","null","null","1764047","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Idolcam - World's First Action Camera with 4K Video, 3 Axis Gimbal, Lighting and Lens options.","[""other""]","4K Action Camera with 3 Axis Gimbal Stabilizer"
"null","Music","/explore/music","/projects/crystal-calm-ii-theda-s-new-meditation-music-cd","2021-02-12T23:59:59-08:00","CAD","6743","1.123833333333","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/jrryvayw9mlw5wve2zvt.jpg","false","false","null","2020-12-19T00:00:00-08:00","null","null","null","null","null","2624546","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Be Part of Launching Theda's New Ambient Crystal Singing Bowl Mediation Music into the world!","[""album"",""indie"",""yoga""]","Crystal Calm II, Theda's new Meditation Music CD"
"null","Home","/explore/home","/projects/critical-property-repair-for-historic-norris-house","2015-09-26T23:59:59-07:00","USD","125","0.002439976576","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/bxs802qnlizridf6ossr.jpg","false","false","null","2015-07-28T20:54:41-07:00","null","null","null","null","null","1368282","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Call for help on essential repairs to prevent the Norris House from loosing its Historic status.","[""other""]","Critical Property Repair for Historic Norris House"
"null","Food & Beverages","/explore/food-beverages","/projects/evoo4everyone-real-italian-extra-virgin-olive-oil","2017-03-21T23:59:59-07:00","USD","415","0.046111111111","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/v59nh44kmiivxdp9rz9w.jpg","false","false","null","2017-01-20T07:29:30-08:00","null","null","null","null","null","2004947","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Bringing true monovarietal extra virgin olive oils from smaller authentic producers to the US","[""other""]","EVOO4Everyone -Real Italian Extra Virgin Olive Oil"
"null","Culture","/explore/culture","/projects/szuletesnap-maskent-tobb-poket-automatat-videkre","2019-07-06T23:59:59-07:00","USD","425","0.85","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/g9lxelbeyqynorbzixlm.jpg","false","false","null","2019-05-07T00:00:00-07:00","null","null","null","null","null","2500743","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Szülinap, rendhagyó kéréssel: az ajándék vagy a sör árával kérlek támogassátok a kezdeményezésem!","[""books""]","Születésnap másként- több Poket automatát vidékre!"
"null","Tabletop Games","/explore/tabletop-games","/projects/3d-printable-terrain-for-wargaming-by-urbanmatz-3d","2019-08-10T23:59:59-07:00","USD","9485","18.97","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/kxdop7o82wjlhdhpqghe.jpg","false","false","null","2019-06-11T00:00:00-07:00","null","null","null","null","null","2485648","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","3D Printable Terrain for Wargaming - covers all your needs for wargaming terrain","[""3d printers"",""fantasy"",""3d""]","3D Printable Terrain for Wargaming by URBANMATZ 3D"
"null","Art","/explore/art","/projects/month-of-arts-practice-art-residency-in-vietnam","2016-10-30T23:59:59-07:00","USD","135","0.015882352941","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/bxfxurj5zei6zcr1zpdk.jpg","false","false","null","2016-09-25T09:05:52-07:00","null","null","null","null","null","1868936","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Nurture young Vietnamese artists and bring contemporary art to the public","[""other""]","Month of Arts Practice: art residency in Vietnam"
"null","Phones & Accessories","/explore/phones-accessories","/projects/slivver-swipe-tap-sign-and-go","2015-07-23T23:59:59-07:00","USD","11","0.000458333333","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/puednjsp3rnfksszarhi.jpg","false","false","null","2015-06-18T09:54:39-07:00","null","null","null","null","null","1313839","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","SLIVVER - Swipe, Tap, Sign and Go!  Sign with your card not your finger!","[""other""]","Slivver - Swipe, Tap, Sign and Go!!!"
"null","Health & Fitness","/explore/health-fitness","/projects/posture-m8","2019-05-16T23:59:59-07:00","USD","1040","0.0208","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/f6x9higzsgvznwencwpb.jpg","false","false","null","2019-03-17T00:00:00-07:00","null","null","null","null","null","2478874","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Together, let’s improve posture. This product is now available!","[""sports"",""pillows"",""chairs"",""students"",""luggage""]","Posture M8"
"null","Photography","/explore/photography","/projects/nepal-diary-yoga-meditation","2017-07-25T23:59:59-07:00","EUR","410","0.074545454545","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/lrvlojwgjmdee6uiakju.jpg","false","false","null","2017-06-25T23:52:21-07:00","null","null","null","null","null","2121650","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Nepal Diary is a photo book on Nepal. 
A testimony of a spiritual quest.","[""yoga""]","Nepal Diary"
